onset	duration	trial_type	value	sample
2.216	0.0	-37.5 to -12.5	9	1108
2.216	0.0	-37.5 to -12.5	9	1108
3.23	0.0	-37.5 to 12.5	8	1615
3.23	0.0	-37.5 to 12.5	8	1615
4.246	0.0	-37.5 to 37.5	7	2123
4.246	0.0	-37.5 to 37.5	7	2123
5.262	0.0	-37.5 to -12.5	9	2631
5.262	0.0	-37.5 to -12.5	9	2631
6.278	0.0	-37.5 to 12.5	8	3139
6.278	0.0	-37.5 to 12.5	8	3139
7.292	0.0	deviant	10	3646
7.292	0.0	deviant	10	3646
8.308	0.0	-37.5 to 37.5	7	4154
8.308	0.0	-37.5 to 37.5	7	4154
9.324	0.0	-37.5 to 12.5	8	4662
9.324	0.0	-37.5 to 12.5	8	4662
10.34	0.0	-37.5 to 37.5	7	5170
10.34	0.0	-37.5 to 37.5	7	5170
11.356	0.0	-37.5 to -12.5	9	5678
11.356	0.0	-37.5 to -12.5	9	5678
12.372	0.0	-37.5 to 37.5	7	6186
12.372	0.0	-37.5 to 37.5	7	6186
13.386	0.0	-37.5 to 12.5	8	6693
13.386	0.0	-37.5 to 12.5	8	6693
14.402	0.0	-37.5 to -12.5	9	7201
14.402	0.0	-37.5 to -12.5	9	7201
15.418	0.0	-37.5 to 37.5	7	7709
15.418	0.0	-37.5 to 37.5	7	7709
16.434	0.0	-37.5 to -12.5	9	8217
16.434	0.0	-37.5 to -12.5	9	8217
17.45	0.0	-37.5 to 12.5	8	8725
17.45	0.0	-37.5 to 12.5	8	8725
18.466	0.0	-37.5 to 37.5	7	9233
18.466	0.0	-37.5 to 37.5	7	9233
19.482	0.0	deviant	10	9741
19.482	0.0	deviant	10	9741
20.496	0.0	-37.5 to -12.5	9	10248
20.496	0.0	-37.5 to -12.5	9	10248
21.514	0.0	-37.5 to 12.5	8	10757
21.514	0.0	-37.5 to 12.5	8	10757
22.528	0.0	-37.5 to 37.5	7	11264
22.528	0.0	-37.5 to 37.5	7	11264
23.544	0.0	-37.5 to -12.5	9	11772
23.544	0.0	-37.5 to -12.5	9	11772
24.56	0.0	-37.5 to 12.5	8	12280
24.56	0.0	-37.5 to 12.5	8	12280
25.592	0.0	-37.5 to 37.5	7	12796
25.592	0.0	-37.5 to 37.5	7	12796
26.624	0.0	-37.5 to 12.5	8	13312
26.624	0.0	-37.5 to 12.5	8	13312
27.64	0.0	-37.5 to -12.5	9	13820
27.64	0.0	-37.5 to -12.5	9	13820
28.654	0.0	-37.5 to 12.5	8	14327
28.654	0.0	-37.5 to 12.5	8	14327
29.67	0.0	-37.5 to 37.5	7	14835
29.67	0.0	-37.5 to 37.5	7	14835
30.684	0.0	-37.5 to -12.5	9	15342
30.684	0.0	-37.5 to -12.5	9	15342
31.702	0.0	-37.5 to 37.5	7	15851
31.702	0.0	-37.5 to 37.5	7	15851
32.716	0.0	-37.5 to 12.5	8	16358
32.716	0.0	-37.5 to 12.5	8	16358
33.732	0.0	-37.5 to -12.5	9	16866
33.732	0.0	-37.5 to -12.5	9	16866
34.748	0.0	37.5 to -37.5	6	17374
34.748	0.0	37.5 to -37.5	6	17374
35.766	0.0	deviant	10	17883
